listing_id,room_type,property_type,neighbourhood_name,accommodates,bedrooms,beds,bathrooms,listing_price,minimum_nights,maximum_nights,instant_bookable,host_is_superhost,host_listing_count,total_reviews_before_cutoff,unique_reviewers_before_cutoff,avg_comment_len_before_cutoff,max_comment_len_before_cutoff,days_since_last_review,available_days_last_90d,available_rate_last_90d,avg_minimum_nights_calendar_last_90d,avg_maximum_nights_calendar_last_90d,available_days_last_30d,available_rate_last_30d,avg_minimum_nights_calendar_last_30d,avg_maximum_nights_calendar_last_30d,future_calendar_days_observed_30d,future_available_days_30d,future_available_rate_30d,high_demand_proxy,cutoff_date,dataset_version
582028,Entire home/apt,Entire rental unit,Slotervaart,6,3.0,1.0,1.5,187.0,3,28,False,False,1,13.0,13.0,347.46153846153845,646.0,382.0,0,0.0,6.133333333333333,28.0,0,0.0,6.1,28.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
582382,Entire home/apt,Entire townhouse,Oud-Noord,4,2.0,,1.5,,5,14,False,False,1,20.0,20.0,410.95,985.0,751.0,0,0.0,3.0,14.0,0,0.0,3.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
584258,Entire home/apt,Entire condo,Zuid,2,1.0,,1.5,,3,8,False,False,1,23.0,23.0,296.5652173913044,653.0,344.0,0,0.0,3.0,8.0,0,0.0,3.0,8.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
588020,Entire home/apt,Entire rental unit,Centrum-Oost,6,3.0,6.0,1.0,360.0,3,90,True,False,2,391.0,391.0,254.0920716112532,2131.0,344.0,68,0.7555555555555555,3.0,90.0,17,0.5666666666666667,3.0,90.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
590236,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,1.0,1.0,180.0,3,7,False,False,1,61.0,60.0,462.655737704918,3957.0,350.0,90,1.0,3.0,7.0,30,1.0,3.0,7.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
590386,Entire home/apt,Entire rental unit,Watergraafsmeer,4,4.0,,1.5,,7,14,False,False,1,10.0,10.0,635.0,1614.0,375.0,0,0.0,7.0,14.0,0,0.0,7.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
590681,Entire home/apt,Entire rental unit,Zuid,4,4.0,1.0,2.0,280.0,2,21,False,False,1,29.0,29.0,238.20689655172413,654.0,756.0,0,0.0,2.0,21.0,0,0.0,2.0,21.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
591951,Entire home/apt,Entire home,Bijlmer-Oost,4,3.0,5.0,1.5,319.0,1,30,False,False,1,72.0,72.0,279.84722222222223,778.0,435.0,90,1.0,1.0,30.0,30,1.0,1.0,30.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
606871,Private room,Private room in houseboat,Westerpark,2,1.0,1.0,1.0,164.0,1,365,False,True,1,629.0,629.0,257.2670906200318,1520.0,343.0,90,1.0,1.0,365.0,30,1.0,1.0,365.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
608432,Private room,Private room in bed and breakfast,Centrum-West,2,0.0,1.0,1.0,110.0,1,10,False,True,2,1002.0,997.0,255.33832335329342,2689.0,335.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
11673293,Entire home/apt,Entire condo,De Baarsjes - Oud-West,4,2.0,,2.0,,5,30,False,False,1,42.0,42.0,332.0,1040.0,1214.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
613088,Private room,Private room in farm stay,Noord-Oost,2,1.0,1.0,1.0,81.0,2,1125,False,False,8,415.0,411.0,352.5686746987952,1614.0,1171.0,90,1.0,2.0,1125.0,30,1.0,2.0,1125.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
620056,Entire home/apt,Entire rental unit,Westerpark,2,1.0,1.0,1.0,212.0,3,30,False,False,1,34.0,34.0,387.02941176470586,1623.0,659.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
623123,Entire home/apt,Entire condo,De Baarsjes - Oud-West,4,3.0,,3.0,,3,4,False,False,1,41.0,41.0,457.6829268292683,1328.0,352.0,0,0.0,3.0,4.0,0,0.0,3.0,4.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
627188,Private room,Private room in bed and breakfast,Centrum-West,2,0.0,1.0,1.0,112.0,1,10,False,True,2,692.0,684.0,232.29768786127167,1696.0,337.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
627213,Entire home/apt,Houseboat,Zuid,5,3.0,,2.5,,7,30,False,False,1,17.0,17.0,422.4117647058824,1480.0,380.0,0,0.0,7.0,30.0,0,0.0,7.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
638555,Entire home/apt,Houseboat,Oostelijk Havengebied - Indische Buurt,4,4.0,,2.5,,2,14,False,True,1,23.0,23.0,245.7391304347826,759.0,379.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
646957,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,4,2.0,,1.5,,4,17,False,False,1,8.0,8.0,203.875,357.0,365.0,0,0.0,4.0,17.0,0,0.0,4.0,17.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
654931,Hotel room,Room in bed and breakfast,Centrum-West,2,1.0,1.0,1.0,178.0,1,1125,True,True,2,1036.0,1026.0,296.9816602316602,2767.0,336.0,74,0.8222222222222222,2.0,1125.0,15,0.5,2.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
655216,Hotel room,Room in bed and breakfast,Centrum-West,2,1.0,1.0,1.0,166.0,1,1125,True,True,2,949.0,945.0,317.92939936775554,2303.0,339.0,74,0.8222222222222222,2.0,1125.0,18,0.6,2.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
660856,Entire home/apt,Entire townhouse,Watergraafsmeer,5,4.0,6.0,3.0,395.0,4,30,False,False,1,44.0,44.0,410.1136363636364,1920.0,347.0,0,0.0,4.0,30.0,0,0.0,4.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
664697,Entire home/apt,Entire loft,Oud-Noord,2,1.0,3.0,1.5,87.0,30,180,False,False,2,62.0,62.0,385.01612903225805,1175.0,2964.0,73,0.8111111111111111,30.0,180.0,30,1.0,30.0,180.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
667305,Entire home/apt,Entire rental unit,Noord-West,2,1.0,,1.5,,5,120,False,False,1,48.0,48.0,452.75,1095.0,361.0,0,0.0,5.0,120.0,0,0.0,5.0,120.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
683431,Private room,Private room in rental unit,De Pijp - Rivierenbuurt,2,1.0,1.0,1.0,115.0,1,14,False,False,1,774.0,774.0,215.66537467700257,1340.0,338.0,25,0.2777777777777778,1.0,14.0,0,0.0,1.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
685990,Private room,Private room in home,Geuzenveld - Slotermeer,2,1.0,2.0,1.0,77.0,4,25,True,True,2,439.0,438.0,289.1047835990888,1692.0,343.0,74,0.8222222222222222,4.0,1125.0,30,1.0,4.0,1125.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
689623,Entire home/apt,Entire rental unit,Centrum-Oost,2,1.0,1.0,1.5,162.0,10,23,False,True,1,98.0,94.0,301.4387755102041,1090.0,357.0,0,0.0,14.0,23.0,0,0.0,14.0,23.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
694850,Private room,Private room in rental unit,Centrum-West,2,1.0,1.0,1.5,90.0,2,30,False,True,1,774.0,762.0,267.1524547803618,1701.0,341.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
22758348,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,4,1.0,3.0,1.5,213.0,3,1125,False,True,2,278.0,278.0,257.6223021582734,1102.0,350.0,83,0.9222222222222223,3.0,1125.0,23,0.7666666666666667,3.0,1125.0,30,27,0.9,0,2026-08-11,v1_audit_cleaned
696113,Entire home/apt,Entire rental unit,IJburg - Zeeburgereiland,4,2.0,3.0,1.0,233.0,6,21,False,False,1,27.0,27.0,282.14814814814815,964.0,475.0,90,1.0,6.0,21.0,30,1.0,6.0,21.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
697153,Entire home/apt,Entire home,Bos en Lommer,4,2.0,,1.5,,2,7,False,False,1,0.0,0.0,,,120.0,0,0.0,2.0,7.0,0,0.0,2.0,7.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
698672,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,,1.0,,3,365,False,False,1,60.0,60.0,369.4166666666667,1251.0,1078.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
701812,Entire home/apt,Entire rental unit,Zuid,4,3.0,,2.0,,7,365,False,True,3,14.0,14.0,412.7857142857143,1617.0,442.0,0,0.0,7.0,365.0,0,0.0,7.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
26265461,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,1.0,,1.0,,2,1125,False,False,1,25.0,25.0,287.2,1020.0,1021.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
702894,Entire home/apt,Entire rental unit,Bos en Lommer,4,2.0,,1.5,,5,40,False,False,2,85.0,84.0,368.7647058823529,2054.0,2410.0,0,0.0,5.0,40.0,0,0.0,5.0,40.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
708528,Private room,Private room in rental unit,De Pijp - Rivierenbuurt,2,1.0,,1.0,,3,10,False,True,1,265.0,263.0,311.0830188679245,1282.0,446.0,0,0.0,3.0,10.0,0,0.0,3.0,10.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
716107,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,,1.0,,3,1125,False,False,1,175.0,175.0,349.6742857142857,1573.0,355.0,0,0.0,2.433333333333333,1125.0,0,0.0,2.4,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
728144,Entire home/apt,Entire loft,Centrum-Oost,4,4.0,5.0,1.0,463.0,3,30,False,False,1,151.0,151.0,276.88079470198676,1212.0,344.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
5390933,Private room,Private room in villa,Centrum-Oost,4,2.0,,1.0,,3,180,False,True,1,157.0,156.0,353.29936305732485,1282.0,351.0,0,0.0,3.0,180.0,0,0.0,3.0,180.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
728145,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,1.0,1.0,1.0,225.0,3,14,False,False,1,70.0,67.0,385.84285714285716,1225.0,380.0,0,0.0,3.0,14.0,0,0.0,3.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
729260,Entire home/apt,Entire rental unit,Centrum-West,2,1.0,1.0,1.0,184.0,5,14,False,False,1,108.0,108.0,343.35185185185185,1761.0,364.0,74,0.8222222222222222,6.0,14.0,24,0.8,6.0,14.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
729317,Private room,Private room in bed and breakfast,Centrum-Oost,2,1.0,1.0,1.0,147.0,3,14,True,True,2,218.0,218.0,211.95871559633028,879.0,341.0,0,0.0,3.7111111111111112,1125.0,0,0.0,3.6666666666666665,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
730916,Private room,Private room in rental unit,Westerpark,2,,,1.0,,3,90,False,True,1,453.0,453.0,280.6291390728477,3025.0,681.0,0,0.0,3.0,90.0,0,0.0,3.0,90.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
733654,Entire home/apt,Entire rental unit,Centrum-Oost,4,2.0,,1.5,,5,30,False,False,1,14.0,14.0,412.42857142857144,930.0,1085.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
741043,Entire home/apt,Boat,Westerpark,4,3.0,3.0,2.0,590.0,2,1125,False,True,3,92.0,92.0,293.94565217391306,996.0,352.0,36,0.4,2.0,1125.0,8,0.26666666666666666,2.0,1125.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
742160,Entire home/apt,Boat,Centrum-Oost,16,8.0,22.0,2.5,948.0,2,60,False,True,2,152.0,152.0,240.08552631578948,1019.0,387.0,61,0.6777777777777778,2.0,60.0,8,0.26666666666666666,2.0,60.0,30,26,0.8666666666666667,0,2026-08-11,v1_audit_cleaned
744659,Entire home/apt,Entire guest suite,Oud-Oost,2,1.0,1.0,1.0,125.0,2,7,False,True,1,363.0,362.0,274.6556473829201,1485.0,355.0,39,0.43333333333333335,2.0,7.0,5,0.16666666666666666,2.0,7.0,30,28,0.9333333333333333,0,2026-08-11,v1_audit_cleaned
746067,Entire home/apt,Entire rental unit,Centrum-West,2,1.0,,1.5,,5,100,False,False,2,91.0,90.0,277.9010989010989,1049.0,798.0,0,0.0,5.0,100.0,0,0.0,5.0,100.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
751626,Entire home/apt,Entire rental unit,Oud-Oost,4,2.0,,1.5,,1,1125,False,False,1,32.0,32.0,310.40625,1650.0,700.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
754613,Entire home/apt,Entire rental unit,Centrum-Oost,4,1.0,3.0,1.0,429.0,3,250,False,True,1,505.0,504.0,299.6950495049505,2131.0,335.0,0,0.0,3.0,250.0,0,0.0,3.0,250.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
755431,Private room,Private room in rental unit,De Baarsjes - Oud-West,2,1.0,2.0,1.5,123.0,3,1125,False,True,1,388.0,384.0,362.5953608247423,2813.0,337.0,56,0.6222222222222222,3.0,1125.0,21,0.7,3.0,1125.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
758475,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,4,1.0,,1.5,,6,60,False,False,1,39.0,39.0,419.7435897435897,1258.0,2222.0,0,0.0,6.0,60.0,0,0.0,6.0,60.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
759060,Entire home/apt,Entire rental unit,Centrum-West,2,1.0,,1.0,,3,30,False,False,1,106.0,103.0,340.97169811320754,1639.0,1817.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
759299,Entire home/apt,Entire condo,De Baarsjes - Oud-West,4,3.0,4.0,1.0,255.0,3,30,False,False,1,18.0,18.0,331.27777777777777,1019.0,359.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,2,0.06666666666666667,1,2026-08-11,v1_audit_cleaned
760074,Entire home/apt,Entire condo,Oostelijk Havengebied - Indische Buurt,2,1.0,,1.5,,2,30,False,False,1,13.0,13.0,269.38461538461536,826.0,363.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
761411,Private room,Private room in condo,Noord-Oost,1,,,1.0,,3,365,True,True,2,346.0,341.0,285.04046242774564,1568.0,367.0,0,0.0,2.7111111111111112,1125.0,0,0.0,2.7333333333333334,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
768274,Entire home/apt,Entire rental unit,Westerpark,2,1.0,1.0,2.0,295.0,3,1125,True,False,1,84.0,83.0,488.7857142857143,2093.0,425.0,78,0.8666666666666667,3.0,1125.0,27,0.9,3.0,1125.0,30,24,0.8,0,2026-08-11,v1_audit_cleaned
768737,Private room,Private room in boat,Westerpark,2,1.0,1.0,1.5,131.0,2,7,True,True,3,405.0,404.0,235.78024691358024,1184.0,359.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
771217,Entire home/apt,Houseboat,Zuid,4,3.0,,2.5,,3,35,False,False,1,10.0,10.0,405.1,1261.0,2778.0,0,0.0,3.0,35.0,0,0.0,3.0,35.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
771343,Private room,Private room in bed and breakfast,Centrum-West,2,1.0,1.0,1.5,122.0,1,14,False,True,2,902.0,898.0,259.2328159645233,2509.0,351.0,57,0.6333333333333333,1.0,14.0,24,0.8,1.0,14.0,30,28,0.9333333333333333,0,2026-08-11,v1_audit_cleaned
771758,Private room,Private room in bed and breakfast,Slotervaart,2,1.0,1.0,1.0,60.0,2,8,False,False,2,374.0,374.0,240.2192513368984,1736.0,350.0,90,1.0,2.0,8.0,30,1.0,2.0,8.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
775655,Private room,Private room in rental unit,Centrum-Oost,2,1.0,1.0,1.0,137.0,2,31,True,False,1,555.0,550.0,300.2396396396396,1986.0,336.0,90,1.0,2.2888888888888888,31.0,30,1.0,2.2666666666666666,31.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
780674,Entire home/apt,Entire rental unit,Centrum-Oost,2,1.0,,1.0,,2,15,False,False,1,36.0,36.0,237.55555555555554,766.0,1057.0,0,0.0,2.0,15.0,0,0.0,2.0,15.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
782254,Entire home/apt,Entire rental unit,Centrum-West,4,3.0,,1.0,,3,10,False,False,1,67.0,67.0,245.43283582089552,800.0,345.0,0,0.0,3.0,10.0,0,0.0,3.0,10.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
794322,Private room,Private room in boat,Centrum-Oost,2,1.0,1.0,1.0,199.0,1,1125,False,True,1,446.0,444.0,361.4237668161435,2655.0,351.0,87,0.9666666666666667,1.0,1125.0,30,1.0,1.0,1125.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
37553574,Entire home/apt,Entire home,Noord-Oost,4,3.0,2.0,1.0,200.0,3,14,False,False,1,0.0,0.0,,,120.0,0,0.0,3.0,14.0,0,0.0,3.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
796683,Entire home/apt,Entire home,De Baarsjes - Oud-West,4,3.0,,1.0,,3,1125,False,False,1,15.0,15.0,422.0,1073.0,2571.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
800723,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,4,2.0,2.0,1.0,118.0,4,14,False,False,1,18.0,18.0,352.72222222222223,765.0,2366.0,82,0.9111111111111111,4.0,14.0,22,0.7333333333333333,4.0,14.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
801544,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,1.0,,1.0,,3,1124,False,False,1,105.0,105.0,321.95238095238096,1164.0,524.0,0,0.0,3.0,1124.0,0,0.0,3.0,1124.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
802052,Private room,Private room in houseboat,Centrum-Oost,2,1.0,1.0,1.0,140.0,1,30,False,True,1,1445.0,1436.0,245.67266435986159,2757.0,340.0,60,0.6666666666666666,1.0,30.0,15,0.5,1.0,30.0,30,28,0.9333333333333333,0,2026-08-11,v1_audit_cleaned
805330,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,4,3.0,,1.5,,5,21,False,False,1,20.0,20.0,466.0,1339.0,471.0,0,0.0,5.0,21.0,0,0.0,5.0,21.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
816940,Entire home/apt,Entire rental unit,Zuid,2,1.0,1.0,1.5,130.0,7,40,False,False,1,83.0,83.0,330.5542168674699,1289.0,500.0,0,0.0,7.0,40.0,0,0.0,7.0,40.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
817716,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,,1.0,,3,30,False,False,1,42.0,42.0,443.45238095238096,980.0,985.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
818881,Entire home/apt,Entire rental unit,Centrum-Oost,2,1.0,1.0,1.5,144.0,6,60,False,False,1,49.0,49.0,264.734693877551,823.0,359.0,25,0.2777777777777778,5.911111111111111,60.0,0,0.0,6.0,60.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
5401946,Entire home/apt,Entire condo,Watergraafsmeer,4,2.0,,1.0,,2,1125,False,False,1,82.0,82.0,294.6707317073171,1004.0,1170.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
829306,Entire home/apt,Entire townhouse,De Baarsjes - Oud-West,4,2.0,,1.5,,5,28,False,False,1,25.0,25.0,498.96,845.0,710.0,0,0.0,5.0,28.0,0,0.0,5.0,28.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
834233,Private room,Private room in condo,Centrum-Oost,2,1.0,2.0,1.5,123.0,3,28,False,True,1,419.0,411.0,333.8019093078759,1519.0,404.0,0,0.0,3.0,28.0,0,0.0,3.0,28.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
835627,Entire home/apt,Entire rental unit,Centrum-Oost,4,3.0,,2.0,,4,13,False,False,1,25.0,25.0,288.28,863.0,388.0,0,0.0,4.0,13.0,0,0.0,4.0,13.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
839610,Entire home/apt,Entire rental unit,Zuid,4,3.0,,1.5,,7,365,False,True,3,27.0,27.0,161.4814814814815,380.0,582.0,0,0.0,7.0,365.0,0,0.0,7.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
840346,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,2,2.0,,1.0,,1,1125,False,False,1,23.0,22.0,361.2608695652174,1234.0,714.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
847093,Entire home/apt,Entire condo,De Baarsjes - Oud-West,4,3.0,6.0,1.0,340.0,5,7,False,False,2,58.0,57.0,394.5,2512.0,374.0,90,1.0,5.0,7.0,30,1.0,5.0,7.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
851044,Entire home/apt,Entire rental unit,Zuid,4,2.0,2.0,1.5,138.0,1,30,True,False,2,1133.0,1125.0,234.71932921447484,1608.0,344.0,47,0.5222222222222223,1.0,1125.0,23,0.7666666666666667,1.0,1125.0,30,21,0.7,0,2026-08-11,v1_audit_cleaned
853645,Entire home/apt,Entire loft,De Pijp - Rivierenbuurt,4,2.0,,1.0,,30,60,False,False,1,70.0,69.0,332.5285714285714,860.0,3048.0,0,0.0,30.0,60.0,0,0.0,30.0,60.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
862411,Entire home/apt,Entire rental unit,Centrum-West,2,1.0,1.0,1.0,250.0,90,365,False,False,1,83.0,83.0,328.4457831325301,1127.0,1111.0,90,1.0,90.0,365.0,30,1.0,90.0,365.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
865328,Private room,Private room in rental unit,Zuid,4,1.0,3.0,1.0,156.0,4,35,False,True,1,289.0,289.0,290.53287197231833,1149.0,338.0,34,0.37777777777777777,4.0,35.0,15,0.5,4.0,35.0,30,23,0.7666666666666667,0,2026-08-11,v1_audit_cleaned
868418,Private room,Private room in home,Noord-West,2,1.0,0.0,1.0,112.0,2,1125,False,True,2,21.0,21.0,248.8095238095238,513.0,376.0,26,0.28888888888888886,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
874057,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,,1.0,,4,30,True,False,1,35.0,35.0,275.6,1092.0,2559.0,0,0.0,3.566666666666667,1125.0,0,0.0,3.6,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
874076,Private room,Private room in bed and breakfast,Centrum-Oost,2,1.0,1.0,1.0,172.0,2,1125,False,True,2,82.0,81.0,353.8536585365854,2009.0,407.0,90,1.0,2.0,1125.0,30,1.0,2.0,1125.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
877702,Private room,Private room in bed and breakfast,Centrum-Oost,2,0.0,1.0,1.5,235.0,2,1125,False,True,2,83.0,83.0,461.0120481927711,1715.0,345.0,90,1.0,2.0,1125.0,30,1.0,2.0,1125.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
879986,Private room,Private room in rental unit,De Pijp - Rivierenbuurt,2,1.0,1.0,1.0,108.0,5,60,True,True,1,622.0,618.0,287.4742765273312,1620.0,335.0,90,1.0,5.0,60.0,30,1.0,5.0,60.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
884329,Private room,Private room in guest suite,De Aker - Nieuw Sloten,2,1.0,1.0,1.0,144.0,2,80,True,False,1,630.0,625.0,377.42063492063494,2043.0,348.0,42,0.4666666666666667,2.0,1125.0,12,0.4,2.0,1125.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
890288,Entire home/apt,Entire loft,Zuid,4,2.0,2.0,2.0,439.0,2,30,False,True,1,61.0,61.0,330.6393442622951,1286.0,381.0,81,0.9,2.0,30.0,21,0.7,2.0,30.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
895684,Entire home/apt,Houseboat,Westerpark,2,1.0,1.0,1.0,340.0,1,1,False,False,1,50.0,50.0,287.76,928.0,422.0,90,1.0,1.0,1.0,30,1.0,1.0,1.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
901789,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,1.0,1.5,103.0,3,1125,False,True,1,100.0,99.0,285.16,974.0,438.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
906446,Private room,Private room in rental unit,Buitenveldert - Zuidas,2,1.0,1.0,1.0,89.0,2,60,True,True,2,437.0,435.0,248.02059496567506,3942.0,360.0,88,0.9777777777777777,2.0,1125.0,28,0.9333333333333333,2.0,1125.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
916096,Entire home/apt,Entire rental unit,Centrum-West,4,2.0,,1.5,,2,30,False,True,1,93.0,93.0,379.13978494623655,1199.0,373.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
919131,Entire home/apt,Entire home,Zuid,4,4.0,,2.5,,5,30,False,False,1,73.0,73.0,392.2191780821918,2094.0,420.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
922489,Private room,Private room in home,Noord-West,2,1.0,0.0,1.0,95.0,2,365,False,True,2,36.0,36.0,223.66666666666666,798.0,335.0,26,0.28888888888888886,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
931270,Entire home/apt,Entire rental unit,Zuid,4,1.0,1.0,1.0,127.0,2,365,False,True,1,519.0,515.0,272.11560693641616,1438.0,352.0,39,0.43333333333333335,2.0,365.0,19,0.6333333333333333,2.0,365.0,30,26,0.8666666666666667,0,2026-08-11,v1_audit_cleaned
933523,Private room,Private room in guesthouse,IJburg - Zeeburgereiland,4,2.0,2.0,1.5,209.0,3,14,False,True,1,189.0,189.0,319.6825396825397,1262.0,338.0,0,0.0,3.0,14.0,0,0.0,3.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
934060,Private room,Private room in boat,Oud-Noord,16,8.0,16.0,2.0,668.0,2,1125,False,False,2,163.0,163.0,347.30674846625766,1091.0,497.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
